hotel_name,aspect,sentiment
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,positive
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,positive
Ugur Apart Hotel,pool_beach,negative
Ugur Apart Hotel,breakfast_quality,negative
Ugur Apart Hotel,cleanliness,negative
Ugur Apart Hotel,room_facilities,negative
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,negative
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,positive
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,positive
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,negative
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,positive
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,positive
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,positive
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,positive
Ugur Apart Hotel,pool_beach,negative
Ugur Apart Hotel,breakfast_quality,negative
Ugur Apart Hotel,cleanliness,negative
Ugur Apart Hotel,room_facilities,negative
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,positive
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,positive
Ugur Apart Hotel,pool_beach,negative
Ugur Apart Hotel,breakfast_quality,negative
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,negative
Ugur Apart Hotel,pool_beach,positive
Ugur Apart Hotel,breakfast_quality,positive
Ugur Apart Hotel,cleanliness,positive
Ugur Apart Hotel,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,negative
Deger Apart Akyaka,breakfast_quality,negative
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
Deger Apart Akyaka,pool_beach,positive
Deger Apart Akyaka,breakfast_quality,positive
Deger Apart Akyaka,cleanliness,positive
Deger Apart Akyaka,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,negative
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,pool_beach,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,breakfast_quality,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,cleanliness,positive
AŞKYAKA APART - SADECE SEZONLUK DAİRE KİRALIYORUZ,room_facilities,positive
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Gülzade Konak Apart,pool_beach,negative
Gülzade Konak Apart,breakfast_quality,negative
Gülzade Konak Apart,cleanliness,negative
Gülzade Konak Apart,room_facilities,negative
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Gülzade Konak Apart,pool_beach,negative
Gülzade Konak Apart,breakfast_quality,negative
Gülzade Konak Apart,cleanliness,negative
Gülzade Konak Apart,room_facilities,negative
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Gülzade Konak Apart,pool_beach,negative
Gülzade Konak Apart,breakfast_quality,negative
Gülzade Konak Apart,cleanliness,negative
Gülzade Konak Apart,room_facilities,negative
Gülzade Konak Apart,pool_beach,positive
Gülzade Konak Apart,breakfast_quality,positive
Gülzade Konak Apart,cleanliness,positive
Gülzade Konak Apart,room_facilities,positive
Mimoza Pansiyon,pool_beach,positive
Mimoza Pansiyon,breakfast_quality,positive
Mimoza Pansiyon,cleanliness,positive
Mimoza Pansiyon,room_facilities,positive
Mimoza Pansiyon,pool_beach,negative
Mimoza Pansiyon,breakfast_quality,negative
Mimoza Pansiyon,cleanliness,negative
Mimoza Pansiyon,room_facilities,negative
Mimoza Pansiyon,pool_beach,positive
Mimoza Pansiyon,breakfast_quality,positive
Mimoza Pansiyon,cleanliness,positive
Mimoza Pansiyon,room_facilities,positive
Mimoza Pansiyon,pool_beach,negative
Mimoza Pansiyon,breakfast_quality,negative
Mimoza Pansiyon,cleanliness,negative
Mimoza Pansiyon,room_facilities,positive
Mimoza Pansiyon,pool_beach,positive
Mimoza Pansiyon,breakfast_quality,positive
Mimoza Pansiyon,cleanliness,positive
Mimoza Pansiyon,room_facilities,positive
Mimoza Pansiyon,pool_beach,negative
Mimoza Pansiyon,breakfast_quality,negative
Mimoza Pansiyon,cleanliness,negative
Mimoza Pansiyon,room_facilities,negative
Mimoza Pansiyon,pool_beach,positive
Mimoza Pansiyon,breakfast_quality,positive
Mimoza Pansiyon,cleanliness,positive
Mimoza Pansiyon,room_facilities,positive
Mimoza Pansiyon,pool_beach,negative
Mimoza Pansiyon,breakfast_quality,negative
Mimoza Pansiyon,cleanliness,negative
Mimoza Pansiyon,room_facilities,negative
Mimoza Pansiyon,pool_beach,positive
Mimoza Pansiyon,breakfast_quality,positive
Mimoza Pansiyon,cleanliness,positive
Mimoza Pansiyon,room_facilities,positive
Mimoza Pansiyon,pool_beach,positive
Mimoza Pansiyon,breakfast_quality,positive
Mimoza Pansiyon,cleanliness,positive
Mimoza Pansiyon,room_facilities,positive
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,negative
No22 Riders'Inn,breakfast_quality,negative
No22 Riders'Inn,cleanliness,negative
No22 Riders'Inn,room_facilities,negative
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,negative
No22 Riders'Inn,breakfast_quality,negative
No22 Riders'Inn,cleanliness,negative
No22 Riders'Inn,room_facilities,negative
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,positive
No22 Riders'Inn,breakfast_quality,positive
No22 Riders'Inn,cleanliness,positive
No22 Riders'Inn,room_facilities,positive
No22 Riders'Inn,pool_beach,negative
No22 Riders'Inn,breakfast_quality,negative
No22 Riders'Inn,cleanliness,negative
No22 Riders'Inn,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,neutral
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Amber Suites Akyaka,pool_beach,positive
Amber Suites Akyaka,breakfast_quality,positive
Amber Suites Akyaka,cleanliness,positive
Amber Suites Akyaka,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,positive
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,neutral
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,neutral
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,neutral
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,neutral
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,negative
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,negative
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,negative
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,negative
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,positive
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,positive
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,positive
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,neutral
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,neutral
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,positive
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Kordon Otel & Apart Akyaka Ula Muğla,pool_beach,positive
Kordon Otel & Apart Akyaka Ula Muğla,breakfast_quality,positive
Kordon Otel & Apart Akyaka Ula Muğla,cleanliness,positive
Kordon Otel & Apart Akyaka Ula Muğla,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,negative
Shimal Residences & Hotel,breakfast_quality,negative
Shimal Residences & Hotel,cleanliness,negative
Shimal Residences & Hotel,room_facilities,negative
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,positive
Shimal Residences & Hotel,breakfast_quality,positive
Shimal Residences & Hotel,cleanliness,positive
Shimal Residences & Hotel,room_facilities,positive
Shimal Residences & Hotel,pool_beach,negative
Shimal Residences & Hotel,breakfast_quality,negative
Shimal Residences & Hotel,cleanliness,negative
Shimal Residences & Hotel,room_facilities,negative
Totelya Hotel,pool_beach,positive
Totelya Hotel,breakfast_quality,positive
Totelya Hotel,cleanliness,positive
Totelya Hotel,room_facilities,positive
Totelya Hotel,pool_beach,positive
Totelya Hotel,breakfast_quality,positive
